#{"t_start": 1680175705.9355333, "env_id": null}
r,l,t
-225237,3000,14402.459853
-203225,3000,14416.747099
-244230,3000,14431.200955
-217234,3000,14444.792073
-235199,3000,14459.002589
-210211,3000,14473.464887
-238241,3000,14487.843567
-195221,3000,14502.209308
-186207,3000,14516.54841
-177211,3000,14530.876626
-190219,3000,14544.717452
-198246,3000,14558.709514
-219237,3000,14572.343606
-220230,3000,14586.827434
-227230,3000,14600.653018
-231211,3000,14614.835638
-211223,3000,14635.438343
-200211,3000,14650.544334
-190220,3000,14664.455177
-200217,3000,14678.878387
-228248,3000,14693.099691
-222205,3000,14707.961263
-212244,3000,14722.412651
-208227,3000,14736.766126
-210203,3000,14751.968685
-203211,3000,14766.618566
-201200,3000,14780.88405
-198200,3000,14795.433848
-191211,3000,14809.920824
-209222,3000,14824.844973
-215211,3000,14839.068992
-196225,3000,14852.465568
-237250,3000,14866.713841
-218211,3000,14880.482183
-210198,3000,14894.448569
-200225,3000,14908.715757
-217213,3000,14922.905378
-201203,3000,14936.936702
-221224,3000,14951.343652
-208218,3000,14965.426047
-199213,3000,14979.468801
-184218,3000,14993.364258
-195194,3000,15007.345052
-190187,3000,15020.969565
-206228,3000,15035.403724
-181210,3000,15049.60133
-228217,3000,15064.044378
-227236,3000,15078.182732
-208236,3000,15092.589176
-223228,3000,15107.209218
-179206,3000,15121.047886
-214208,3000,15136.039226
-195199,3000,15150.106655
-234231,3000,15164.495896
-215212,3000,15178.89641
-210235,3000,15193.026781
-193230,3000,15206.707192
-203222,3000,15221.115215
-216203,3000,15234.607674
-201223,3000,15248.653965
-172235,3000,15262.632463
-192215,3000,15276.836092
-196254,3000,15291.112414
-209245,3000,15305.323629
-211239,3000,15319.253183
-196239,3000,15333.12157
-195201,3000,15347.263466
-207210,3000,15361.714664
-197208,3000,15375.753295
-191232,3000,15389.837665
-221227,3000,15403.980249
-194214,3000,15418.649066
-206242,3000,15432.779113
-194227,3000,15446.744523
-199226,3000,15460.34106
-205240,3000,15474.327538
-209210,3000,15488.690541
-210230,3000,15502.76827
-189217,3000,15516.469722
-219271,3000,15530.693585
-192214,3000,15544.973965
-195204,3000,15558.813136
-192229,3000,15573.276712
-188220,3000,15593.984127
-210213,3000,15608.245946
-189209,3000,15622.519521
-203215,3000,15636.639642
-181204,3000,15651.182683
-200239,3000,15665.696193
-199234,3000,15679.427003
-181233,3000,15693.767877
-207231,3000,15708.00853
-202205,3000,15722.268162
-190211,3000,15736.161172
-204201,3000,15750.129342
-192239,3000,15764.344084
-209232,3000,15777.816209
-204221,3000,15792.26086
-209243,3000,15806.769688
-176237,3000,15820.722409
-196237,3000,15835.041193
-189228,3000,15849.353197
-215234,3000,15863.451391
-189220,3000,15877.655163
-184220,3000,15891.76157
-186221,3000,15905.929731
-198239,3000,15920.340259
-196213,3000,15934.447061
-192237,3000,15948.627183
-182214,3000,15963.860245
-195235,3000,15978.100775
-173212,3000,15992.111354
-195210,3000,16006.464693
-179228,3000,16020.455369
-181236,3000,16034.163151
-186204,3000,16048.635355
-167216,3000,16062.841305
-205221,3000,16076.877874
-183248,3000,16090.714573
-192213,3000,16105.322916
-205259,3000,16119.410627
-203235,3000,16134.033685
-198228,3000,16148.24237
-197215,3000,16162.038637
-199234,3000,16175.421133
-165215,3000,16189.041816
-201218,3000,16203.055281
-201217,3000,16217.034436
-176245,3000,16231.379067
-208242,3000,16245.232782
-169212,3000,16259.290057
-193235,3000,16273.228493
-187234,3000,16287.727314
-173248,3000,16301.814376
-179250,3000,16316.152833
-214252,3000,16329.978434
-181214,3000,16344.595377
-189235,3000,16358.333532
-196231,3000,16372.330594
-202201,3000,16386.553126
-184227,3000,16400.332097
-175252,3000,16414.119789
-189235,3000,16428.213649
-190237,3000,16442.387502
-199220,3000,16456.218101
-195262,3000,16470.311539
-205220,3000,16484.70619
-179226,3000,16498.685363
-192245,3000,16512.340717
-181225,3000,16533.310833
-181225,3000,16547.422241
-188235,3000,16561.846614
-175216,3000,16576.135712
-187222,3000,16590.873641
-193229,3000,16604.487934
-171233,3000,16617.870418
-193232,3000,16632.528908
-161222,3000,16646.370695
-173243,3000,16660.757287
-171218,3000,16674.885836
-167236,3000,16688.862558
-164193,3000,16702.970498
-164215,3000,16717.54462
-206255,3000,16731.662845
-173217,3000,16745.844278
-181206,3000,16760.247126
-181195,3000,16774.279605
-177228,3000,16788.359927
-173233,3000,16802.307153
-175209,3000,16816.254191
-186236,3000,16830.406077
-179231,3000,16844.531653
-173225,3000,16859.035432
-211240,3000,16873.147501
-189252,3000,16887.380912
-179224,3000,16902.007381
-175223,3000,16916.388168
-168221,3000,16930.315883
-155213,3000,16944.62514
-160204,3000,16959.248725
-174241,3000,16973.540851
-173218,3000,16988.017046
-177251,3000,17002.180479
-188241,3000,17016.446561
-193230,3000,17031.158817
-167223,3000,17045.081994
-193212,3000,17059.553234
-189222,3000,17073.765578
-185207,3000,17088.411264
-191261,3000,17102.362465
